Data Till,Scheme,Component,TrainingType,TCState,TCDistrict,Enrolled,Trained,Assessed,Certified,Reported Placed
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Darrang,62770,61054,43276,40783,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Dhemaji,9474,9329,5482,4872,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Dhubri,11772,11669,7827,7107,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Dibrugarh,19031,18710,14645,13620,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Dima Hasao,140,123,60,55,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Goalpara,4794,4672,3510,3086,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Golaghat,20402,19844,17453,16705,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Hailakandi,2869,2819,2242,1988,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Hojai,1324,1324,985,980,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Jorhat,23128,22712,21758,20542,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Kamrup,80262,78921,64154,60379,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Kamrup Metro,18671,18507,15565,14718,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Karbi Anglong,4428,4428,2993,2701,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Karimganj,6134,6030,4178,3389,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Kokrajhar,7785,7561,5450,5094,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Lakhimpur,10650,10112,7508,7165,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Majuli,9311,9311,8992,8784,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Marigaon,13693,13393,9537,8359,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Nagaon,22637,22085,16003,15060,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Nalbari,35312,34813,28325,26785,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Sivasagar,11080,10806,10320,9596,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Sonitpur,14978,14893,12970,12133,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Tinsukia,16856,16256,13845,13055,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,Udalguri,12122,11848,8597,7957,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Assam,West Karbi Anglong,3199,3199,1448,1337,0
21-04-2022,PMKVY 2.0,CSSM,SP,Assam,Baksa,120,120,118,0,94
21-04-2022,PMKVY 2.0,CSSM,SP,Assam,Barpeta,360,360,350,0,209
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Barpeta,678,677,674,628,426
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Bongaigaon,300,170,165,163,126
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Cachar,392,392,343,327,43
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Chirang,30,30,29,29,19
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Darrang,261,261,248,239,186
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Dhemaji,120,120,71,71,49
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Dhubri,150,150,150,143,108
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Dibrugarh,447,446,420,398,0
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Goalpara,205,205,204,196,164
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Jorhat,955,931,796,742,375
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Kamrup,2456,2341,1782,1572,710
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Kamrup Metro,357,357,330,269,167
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Karbi Anglong,798,739,555,512,135
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Kokrajhar,377,318,212,177,127
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Lakhimpur,180,180,179,169,0
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Marigaon,60,60,60,8,58
21-04-2022,PMKVY 2.0,CSSM,SP,Assam,Marigaon,120,120,120,0,72
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Nagaon,40,40,40,40,0
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Nalbari,30,30,30,30,29
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Sivasagar,463,463,432,410,48
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,South Salmara Mancachar,390,351,349,327,237
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Tinsukia,1620,1620,1339,1143,887
21-04-2022,PMKVY 2.0,CSCM,SP,Assam,Udalguri,109,105,99,98,58
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Baksa,809,809,779,730,400
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Baksa,2609,2506,2377,2147,511
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Barpeta,7655,7260,6600,5810,2737
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Barpeta,3080,3080,2963,2493,294
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Biswanath,2302,2267,1985,1801,1177
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Biswanath,120,120,86,70,64
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Bongaigaon,3200,2919,2786,2480,1572
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Bongaigaon,960,929,706,564,174
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Cachar,60,60,60,60,0
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Cachar,1509,1416,1371,1281,850
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Charaideo,180,180,174,174,84
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Charaideo,1545,1545,1152,993,294
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Chirang,540,540,512,487,310
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Darrang,4759,4585,4260,3601,2175
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Darrang,840,720,674,619,328
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Dhemaji,1981,1901,1824,1546,426
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Dhemaji,420,420,383,373,179
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Dhubri,1260,1259,1095,974,378
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Dhubri,3678,3637,3525,3202,1518
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Dibrugarh,3469,3469,3344,3129,2131
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Dibrugarh,8737,8452,8022,7290,4279
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Dima Hasao,1748,1705,1392,1227,577
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Goalpara,678,678,609,530,187
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Goalpara,2925,2631,2506,2200,715
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Golaghat,3341,3289,3157,2778,1661
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Hailakandi,1609,1560,1537,1500,903
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Hojai,1399,1350,1242,1069,299
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Jorhat,3142,3088,2127,1817,1262
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Jorhat,1260,1260,1125,1036,768
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Kamrup,13632,13592,12443,10914,5782
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Kamrup,5410,5289,4762,4306,918
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Kamrup Metro,1701,1521,1432,1315,278
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Kamrup Metro,4980,4465,3579,3115,1280
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Karbi Anglong,2177,2145,1926,1690,835
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Karbi Anglong,570,570,398,351,238
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Karimganj,360,360,344,315,167
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Karimganj,1392,1360,1229,1072,244
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Kokrajhar,1019,989,914,780,522
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Kokrajhar,1260,900,898,843,172
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Lakhimpur,479,479,409,294,167
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Lakhimpur,480,480,414,373,176
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Majuli,2990,2756,2500,2319,1189
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Majuli,240,240,231,202,0
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Marigaon,5570,5570,5212,4741,2513
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Marigaon,1200,1200,1127,948,337
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Nagaon,2442,2275,2163,1998,385
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Nagaon,1472,1472,1413,1263,612
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Nalbari,2057,2057,2054,1766,1326
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Nalbari,6057,6032,5479,4575,2121
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Sivasagar,806,806,755,707,538
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Sivasagar,1494,1254,843,739,187
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Sonitpur,957,957,782,712,254
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Sonitpur,7050,6883,5668,4802,2293
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,South Salmara Mancachar,810,780,697,601,0
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,South Salmara Mancachar,840,840,802,748,214
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Tinsukia,897,891,857,680,444
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Tinsukia,4228,4126,3367,3055,1592
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,Udalguri,3360,3239,3048,2697,1117
21-04-2022,PMKVY 2.0,CSSM,STT,Assam,Udalguri,810,690,684,643,158
21-04-2022,PMKVY 2.0,CSCM,STT,Assam,West Karbi Anglong,2079,1986,1613,1514,912
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Baksa,450,450,380,340,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Baksa,77,77,43,37,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Barpeta,62,62,42,42,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Barpeta,300,300,261,234,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Biswanath,390,390,389,389,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Biswanath,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Bongaigaon,250,250,249,219,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Cachar,283,283,250,235,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Cachar,510,510,413,324,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Chirang,48,37,17,14,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Darrang,50,50,33,28,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Darrang,179,179,150,150,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Dhemaji,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Dhubri,287,287,208,208,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Dhubri,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Dibrugarh,21,21,8,8,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Goalpara,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Goalpara,400,400,251,203,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Hailakandi,550,550,512,401,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Hojai,40,40,39,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Jorhat,5,5,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Kamrup,1264,1264,921,888,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Kamrup,339,339,206,174,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Kamrup Metro,328,281,127,107,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Karbi Anglong,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Karimganj,200,200,99,73,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Kokrajhar,252,252,146,127,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Lakhimpur,190,190,190,185,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Lakhimpur,388,388,8,6,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Marigaon,300,300,167,165,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Marigaon,202,202,114,105,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Nagaon,60,60,40,33,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Nalbari,163,163,50,30,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Nalbari,313,313,232,201,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Sivasagar,2,2,0,0,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Sonitpur,18,18,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Sonitpur,300,300,300,300,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Tinsukia,5,5,0,0,0
21-04-2022,PMKVY 3.0,CSSM,RPL,Assam,Udalguri,120,120,92,89,0
21-04-2022,PMKVY 3.0,CSCM,RPL,Assam,Udalguri,1,1,0,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Baksa,1219,1139,978,82,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Barpeta,1230,1230,873,28,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Bongaigaon,180,160,159,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Cachar,120,80,80,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Charaideo,410,410,119,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Darrang,326,324,188,30,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Dhemaji,160,160,60,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Dhubri,260,260,258,25,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Dibrugarh,256,236,179,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Goalpara,60,60,0,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Hailakandi,450,380,380,163,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Hojai,39,39,37,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Kamrup,481,461,420,103,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Kamrup Metro,767,656,471,52,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Karbi Anglong,440,440,335,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Kokrajhar,298,278,150,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Lakhimpur,80,79,77,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Nagaon,794,794,612,22,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Nalbari,224,172,107,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Sivasagar,120,120,91,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Sonitpur,200,160,155,32,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,South Salmara Mancachar,320,320,320,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Tinsukia,109,109,96,0,0
21-04-2022,PMKVY 3.0,CSCM,SP,Assam,Udalguri,1000,1000,834,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Baksa,480,240,117,96,58
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Baksa,180,120,59,52,41
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Barpeta,347,240,199,159,106
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Barpeta,560,120,79,44,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Biswanath,378,120,118,113,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Biswanath,30,30,24,21,19
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Bongaigaon,641,200,119,106,79
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Cachar,60,60,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Cachar,749,144,138,84,65
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Chirang,120,90,90,86,65
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Chirang,581,171,117,93,76
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Darrang,60,60,30,28,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Darrang,360,150,78,72,29
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Dhemaji,40,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Dhubri,240,240,193,173,21
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Dhubri,498,120,114,105,85
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Dibrugarh,132,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Dibrugarh,180,180,25,25,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Dima Hasao,180,150,140,127,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Goalpara,120,120,120,87,73
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Goalpara,597,120,116,105,85
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Golaghat,180,120,93,67,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Golaghat,115,115,42,24,8
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Hailakandi,680,160,115,106,84
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Hojai,150,120,0,0,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Jorhat,255,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Jorhat,120,120,43,39,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Kamrup,270,210,107,99,74
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Kamrup,700,150,110,69,17
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Kamrup Metro,925,260,57,46,26
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Kamrup Metro,444,414,362,273,56
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Karbi Anglong,370,100,82,77,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Karimganj,631,120,97,79,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Karimganj,120,120,111,102,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Kokrajhar,585,120,75,52,41
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Kokrajhar,120,120,106,101,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Lakhimpur,506,120,113,87,70
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Majuli,120,120,29,12,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Majuli,545,120,108,103,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Marigaon,360,150,78,66,10
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Marigaon,120,120,74,62,21
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Nagaon,312,120,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Nagaon,143,143,112,110,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Nalbari,180,150,132,112,80
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Nalbari,480,160,93,90,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Sivasagar,132,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Sonitpur,270,270,130,103,91
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Sonitpur,382,120,73,63,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,South Salmara Mancachar,376,120,116,105,87
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,South Salmara Mancachar,60,60,46,36,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Tinsukia,71,0,0,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Tinsukia,90,90,30,0,0
21-04-2022,PMKVY 3.0,CSSM,STT,Assam,Udalguri,60,60,50,47,18
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,Udalguri,300,120,64,52,0
21-04-2022,PMKVY 3.0,CSCM,STT,Assam,West Karbi Anglong,120,120,83,73,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Araria,1270,1018,962,942,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Arwal,843,843,832,816,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Aurangabad,5186,5134,4710,4277,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Banka,2394,2380,1680,1549,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Begusarai,2729,2664,2234,2037,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Bhagalpur,3955,3811,3346,3092,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Bhojpur,4507,4377,3772,3311,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Buxar,5465,5365,4630,4034,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Darbhanga,3597,3430,2984,2929,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Gaya,11105,11081,10490,10200,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Gopalganj,2315,2112,1921,1746,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Jamui,12075,11888,11637,11354,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Jehanabad,5810,5760,5501,5337,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Kaimur (Bhabua),1523,1523,1263,1052,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Katihar,2516,2486,2004,1934,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Khagaria,5664,5437,5052,4640,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Kishanganj,1998,1968,1597,1414,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Lakhisarai,5144,5144,4835,4277,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Madhepura,4688,4658,4306,4038,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Madhubani,13397,13397,13192,13100,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Munger,16364,16333,15692,15442,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Muzaffarpur,13077,12878,11820,11183,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Nalanda,4289,4057,3511,3145,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Nawada,5342,5292,4439,3989,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Pashchim Champaran,10661,10557,9728,8565,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Patna,31981,31728,27874,25648,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Purbi Champaran,8826,8760,8057,7380,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Purnia,8043,7814,7024,6657,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Rohtas,4860,4719,3888,3494,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Saharsa,3486,3244,2779,2500,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Samastipur,5891,5851,5435,5207,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Saran,17812,17726,15540,13365,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Sheikhpura,95,47,32,26,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Sheohar,420,364,319,296,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Sitamarhi,1208,1128,1041,957,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Siwan,3425,3355,3046,2837,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Supaul,2729,2680,2557,2486,0
21-04-2022,PMKVY 2.0,CSCM,RPL,Bihar,Vaishali,3497,3454,3039,2738,0
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Bhagalpur,152,110,98,94,38
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Bhojpur,56,56,51,36,56
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Buxar,30,30,30,11,0
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Gopalganj,1730,1700,1622,1433,542
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Jamui,133,132,127,102,99
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Lakhisarai,30,30,30,28,0
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Muzaffarpur,507,492,460,392,178
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Nawada,232,230,157,157,0
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Pashchim Champaran,140,140,78,72,35
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Patna,150,90,90,80,30
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Purbi Champaran,50,50,48,29,25
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Purnia,120,120,116,116,108
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Saharsa,300,300,283,263,125
21-04-2022,PMKVY 2.0,CSCM,SP,Bihar,Saran,2998,2969,2966,2845,72
21-04-2022,PMKVY 2.0,CSCM,STT,Bihar,Araria,3207,3175,2636,2074,980
21-04-2022,PMKVY 2.0,CSSM,STT,Bihar,Araria,125,100,71,68,0
21-04-2022,PMKVY 2.0,CSSM,STT,Bihar,Arwal,239,239,149,141,43
21-04-2022,PMKVY 2.0,CSCM,STT,Bihar,Arwal,1820,1570,1520,1425,829
21-04-2022,PMKVY 2.0,CSCM,STT,Bihar,Aurangabad,8967,7494,7337,6548,3454
21-04-2022,PMKVY 2.0,CSSM,STT,Bihar,Aurangabad,120,120,57,46,0
21-04-2022,PMKVY 2.0,CSCM,STT,Bihar,Banka,6909,6238,5793,4827,2687
21-04-2022,PMKVY 2.0,CSCM,STT,Bihar,Begusarai,4331,3931,3861,3391,2299
21-04-2022,PMKVY 2.0,CSSM,STT,Bihar,Begusarai,330,330,258,242,16
21-04-2022,PMKVY 2.0,CSSM,STT,Bihar,Bhagalpur,621,558,216,201,0
21-04-2022,PMKVY 2.0,CSCM,STT,Bihar,Bhagalpur,5293,4590,4545,4238,2017
